id,production_schedule_id,sequence,location_code,event_type,event_time,advertised_event_time
173827989,7508470,26,CHSRD,D,2020-12-22 13:09:30,2020-12-22 13:09:00
173827988,7508470,25,CHSRD,A,2020-12-22 13:09:00,2020-12-22 13:09:00
173827987,7508470,24,ERDNGTN,D,2020-12-22 13:07:30,2020-12-22 13:07:00
173827986,7508470,23,ERDNGTN,A,2020-12-22 13:06:30,2020-12-22 13:07:00
173827985,7508470,22,GRAVLYH,D,2020-12-22 13:04:30,2020-12-22 13:04:00
173827984,7508470,21,GRAVLYH,A,2020-12-22 13:04:00,2020-12-22 13:04:00
173827983,7508470,20,ASTON,D,2020-12-22 13:01:00,2020-12-22 13:01:00
173827982,7508470,19,ASTON,A,2020-12-22 13:00:30,2020-12-22 13:01:00
173827980,7508470,17,BHAMNWS,D,2020-12-22 12:55:00,2020-12-22 12:55:00
173827979,7508470,16,BHAMNWS,A,2020-12-22 12:52:00,2020-12-22 12:52:00
173827978,7508470,15,FIVEWYS,D,2020-12-22 12:49:00,2020-12-22 12:48:00
173827977,7508470,14,FIVEWYS,A,2020-12-22 12:48:00,2020-12-22 12:48:00
173827976,7508470,13,UNVRSYB,D,2020-12-22 12:45:00,2020-12-22 12:44:00
173827975,7508470,12,UNVRSYB,A,2020-12-22 12:44:00,2020-12-22 12:44:00
173827974,7508470,11,SELYOAK,D,2020-12-22 12:42:30,2020-12-22 12:41:00
173827973,7508470,10,SELYOAK,A,2020-12-22 12:41:30,2020-12-22 12:41:00
173827972,7508470,9,BOURNVL,D,2020-12-22 12:39:30,2020-12-22 12:38:00
173827971,7508470,8,BOURNVL,A,2020-12-22 12:39:00,2020-12-22 12:38:00
173827970,7508470,7,KNORTON,D,2020-12-22 12:37:00,2020-12-22 12:36:00
173827969,7508470,6,KNORTON,A,2020-12-22 12:36:00,2020-12-22 12:36:00
173827968,7508470,5,NRTF,D,2020-12-22 12:33:00,2020-12-22 12:33:00
173827967,7508470,4,NRTF,A,2020-12-22 12:32:30,2020-12-22 12:33:00
173827966,7508470,3,LONB,D,2020-12-22 12:31:00,2020-12-22 12:31:00
173827965,7508470,2,LONB,A,2020-12-22 12:28:00,2020-12-22 12:28:00
173827963,7508470,0,BRMSGRV,D,2020-12-22 12:19:00,2020-12-22 12:19:00
173828136,7508475,42,LCHTTVH,A,2020-12-22 14:06:00,2020-12-22 14:06:00
173828135,7508475,41,LCHC,D,2020-12-22 14:03:30,2020-12-22 14:03:00
173828134,7508475,40,LCHC,A,2020-12-22 14:02:30,2020-12-22 14:03:00
173828133,7508475,39,SHNS,D,2020-12-22 13:56:30,2020-12-22 13:56:00
173828132,7508475,38,SHNS,A,2020-12-22 13:56:00,2020-12-22 13:56:00
173828131,7508475,37,BLKST,D,2020-12-22 13:52:30,2020-12-22 13:52:00
173828130,7508475,36,BLKST,A,2020-12-22 13:52:00,2020-12-22 13:52:00
173828129,7508475,35,BTLRSLA,D,2020-12-22 13:50:30,2020-12-22 13:50:00
173828128,7508475,34,BTLRSLA,A,2020-12-22 13:49:30,2020-12-22 13:50:00
173828127,7508475,33,FOUROKS,D,2020-12-22 13:47:30,2020-12-22 13:47:00
173828126,7508475,32,FOUROKS,A,2020-12-22 13:47:00,2020-12-22 13:47:00
173828125,7508475,31,SUTCO,D,2020-12-22 13:44:30,2020-12-22 13:44:00
173828124,7508475,30,SUTCO,A,2020-12-22 13:43:30,2020-12-22 13:44:00
173828123,7508475,29,WYGN,D,2020-12-22 13:41:30,2020-12-22 13:41:00
173828122,7508475,28,WYGN,A,2020-12-22 13:41:00,2020-12-22 13:41:00
173828121,7508475,27,CHSRD,D,2020-12-22 13:39:30,2020-12-22 13:39:00
173828120,7508475,26,CHSRD,A,2020-12-22 13:39:00,2020-12-22 13:39:00
173828119,7508475,25,ERDNGTN,D,2020-12-22 13:37:30,2020-12-22 13:37:00
173828118,7508475,24,ERDNGTN,A,2020-12-22 13:36:30,2020-12-22 13:37:00
173828117,7508475,23,GRAVLYH,D,2020-12-22 13:34:30,2020-12-22 13:34:00
173828116,7508475,22,GRAVLYH,A,2020-12-22 13:34:00,2020-12-22 13:34:00
173828115,7508475,21,ASTON,D,2020-12-22 13:31:00,2020-12-22 13:31:00
173828114,7508475,20,ASTON,A,2020-12-22 13:30:30,2020-12-22 13:31:00
173828112,7508475,18,BHAMNWS,D,2020-12-22 13:25:00,2020-12-22 13:25:00
173828111,7508475,17,BHAMNWS,A,2020-12-22 13:22:00,2020-12-22 13:22:00
173828110,7508475,16,FIVEWYS,D,2020-12-22 13:19:00,2020-12-22 13:18:00
173828109,7508475,15,FIVEWYS,A,2020-12-22 13:18:00,2020-12-22 13:18:00
173828108,7508475,14,UNVRSYB,D,2020-12-22 13:15:00,2020-12-22 13:14:00
173828107,7508475,13,UNVRSYB,A,2020-12-22 13:14:00,2020-12-22 13:14:00
173828106,7508475,12,SELYOAK,D,2020-12-22 13:12:30,2020-12-22 13:11:00
173828105,7508475,11,SELYOAK,A,2020-12-22 13:11:30,2020-12-22 13:11:00
173828104,7508475,10,BOURNVL,D,2020-12-22 13:09:30,2020-12-22 13:08:00
173828103,7508475,9,BOURNVL,A,2020-12-22 13:09:00,2020-12-22 13:08:00
173828102,7508475,8,KNORTON,D,2020-12-22 13:07:00,2020-12-22 13:06:00
173828101,7508475,7,KNORTON,A,2020-12-22 13:06:00,2020-12-22 13:06:00
173828100,7508475,6,NRTF,D,2020-12-22 13:03:00,2020-12-22 13:03:00
173828099,7508475,5,NRTF,A,2020-12-22 13:02:30,2020-12-22 13:03:00
173828098,7508475,4,LONB,D,2020-12-22 13:01:00,2020-12-22 13:01:00
173828097,7508475,3,LONB,A,2020-12-22 12:58:30,2020-12-22 12:59:00
173828096,7508475,2,BGRN,D,2020-12-22 12:54:00,2020-12-22 12:54:00
173828095,7508475,1,BGRN,A,2020-12-22 12:53:30,2020-12-22 12:54:00
173828094,7508475,0,BRMSGRV,D,2020-12-22 12:48:00,2020-12-22 12:48:00
173828266,7508480,41,LCHTTVH,A,2020-12-22 14:36:00,2020-12-22 14:36:00
173828265,7508480,40,LCHC,D,2020-12-22 14:33:30,2020-12-22 14:33:00
173828264,7508480,39,LCHC,A,2020-12-22 14:32:30,2020-12-22 14:33:00
173828263,7508480,38,SHNS,D,2020-12-22 14:26:30,2020-12-22 14:26:00
173828262,7508480,37,SHNS,A,2020-12-22 14:26:00,2020-12-22 14:26:00
173828261,7508480,36,BLKST,D,2020-12-22 14:22:30,2020-12-22 14:22:00
173828260,7508480,35,BLKST,A,2020-12-22 14:22:00,2020-12-22 14:22:00
173828259,7508480,34,BTLRSLA,D,2020-12-22 14:20:30,2020-12-22 14:20:00
173828258,7508480,33,BTLRSLA,A,2020-12-22 14:19:30,2020-12-22 14:20:00
173828257,7508480,32,FOUROKS,D,2020-12-22 14:17:30,2020-12-22 14:17:00
173828256,7508480,31,FOUROKS,A,2020-12-22 14:17:00,2020-12-22 14:17:00
173828255,7508480,30,SUTCO,D,2020-12-22 14:14:30,2020-12-22 14:14:00
173828254,7508480,29,SUTCO,A,2020-12-22 14:13:30,2020-12-22 14:14:00
173828253,7508480,28,WYGN,D,2020-12-22 14:11:30,2020-12-22 14:11:00
173828252,7508480,27,WYGN,A,2020-12-22 14:11:00,2020-12-22 14:11:00
173828251,7508480,26,CHSRD,D,2020-12-22 14:09:30,2020-12-22 14:09:00
173828250,7508480,25,CHSRD,A,2020-12-22 14:09:00,2020-12-22 14:09:00
173828249,7508480,24,ERDNGTN,D,2020-12-22 14:07:30,2020-12-22 14:07:00
173828248,7508480,23,ERDNGTN,A,2020-12-22 14:06:30,2020-12-22 14:07:00
173828247,7508480,22,GRAVLYH,D,2020-12-22 14:04:30,2020-12-22 14:04:00
173828246,7508480,21,GRAVLYH,A,2020-12-22 14:04:00,2020-12-22 14:04:00
173828245,7508480,20,ASTON,D,2020-12-22 14:01:00,2020-12-22 14:01:00
173828244,7508480,19,ASTON,A,2020-12-22 14:00:30,2020-12-22 14:01:00
173828242,7508480,17,BHAMNWS,D,2020-12-22 13:55:00,2020-12-22 13:55:00
173828241,7508480,16,BHAMNWS,A,2020-12-22 13:52:00,2020-12-22 13:52:00
173828240,7508480,15,FIVEWYS,D,2020-12-22 13:49:00,2020-12-22 13:48:00
173828239,7508480,14,FIVEWYS,A,2020-12-22 13:48:00,2020-12-22 13:48:00
173828238,7508480,13,UNVRSYB,D,2020-12-22 13:45:00,2020-12-22 13:44:00
173828237,7508480,12,UNVRSYB,A,2020-12-22 13:44:00,2020-12-22 13:44:00
173828236,7508480,11,SELYOAK,D,2020-12-22 13:42:30,2020-12-22 13:41:00
173828235,7508480,10,SELYOAK,A,2020-12-22 13:41:30,2020-12-22 13:41:00
173828234,7508480,9,BOURNVL,D,2020-12-22 13:39:30,2020-12-22 13:38:00
173828233,7508480,8,BOURNVL,A,2020-12-22 13:39:00,2020-12-22 13:38:00
173828232,7508480,7,KNORTON,D,2020-12-22 13:37:00,2020-12-22 13:36:00
173828231,7508480,6,KNORTON,A,2020-12-22 13:36:00,2020-12-22 13:36:00
173828230,7508480,5,NRTF,D,2020-12-22 13:33:00,2020-12-22 13:33:00
173828229,7508480,4,NRTF,A,2020-12-22 13:32:30,2020-12-22 13:33:00
173828228,7508480,3,LONB,D,2020-12-22 13:31:00,2020-12-22 13:31:00
173828227,7508480,2,LONB,A,2020-12-22 13:28:00,2020-12-22 13:28:00
173828225,7508480,0,BRMSGRV,D,2020-12-22 13:19:00,2020-12-22 13:19:00
173833872,7508694,14,BHAMNWS,A,2020-12-22 07:08:00,2020-12-22 07:10:00
173833870,7508694,12,UNVRSYB,D,2020-12-22 07:00:00,2020-12-22 07:00:00
173833869,7508694,11,UNVRSYB,A,2020-12-22 06:59:00,2020-12-22 06:59:00
173833864,7508694,6,BRMSGRV,D,2020-12-22 06:43:00,2020-12-22 06:43:00
173833863,7508694,5,BRMSGRV,A,2020-12-22 06:41:30,2020-12-22 06:42:00
173833861,7508694,3,DRTWCHS,D,2020-12-22 06:32:00,2020-12-22 06:32:00
173833860,7508694,2,DRTWCHS,A,2020-12-22 06:31:00,2020-12-22 06:31:00
173833858,7508694,0,WORCSSH,D,2020-12-22 06:24:00,2020-12-22 06:24:00
173818903,7508034,41,BRMSGRV,A,2020-12-22 21:12:00,2020-12-22 21:12:00
173818901,7508034,39,LONB,D,2020-12-22 21:01:30,2020-12-22 20:59:00
173818900,7508034,38,LONB,A,2020-12-22 20:57:00,2020-12-22 20:56:00
173818899,7508034,37,NRTF,D,2020-12-22 20:55:00,2020-12-22 20:53:00
173818898,7508034,36,NRTF,A,2020-12-22 20:54:30,2020-12-22 20:53:00
173818897,7508034,35,KNORTON,D,2020-12-22 20:52:00,2020-12-22 20:50:00
173818896,7508034,34,KNORTON,A,2020-12-22 20:51:00,2020-12-22 20:50:00
173818895,7508034,33,BOURNVL,D,2020-12-22 20:47:30,2020-12-22 20:46:00
173818894,7508034,32,BOURNVL,A,2020-12-22 20:46:30,2020-12-22 20:46:00
173818893,7508034,31,SELYOAK,D,2020-12-22 20:44:30,2020-12-22 20:43:00
173818892,7508034,30,SELYOAK,A,2020-12-22 20:43:30,2020-12-22 20:43:00
173818891,7508034,29,UNVRSYB,D,2020-12-22 20:42:00,2020-12-22 20:41:00
173818890,7508034,28,UNVRSYB,A,2020-12-22 20:41:00,2020-12-22 20:41:00
173818889,7508034,27,FIVEWYS,D,2020-12-22 20:38:00,2020-12-22 20:37:00
173818888,7508034,26,FIVEWYS,A,2020-12-22 20:37:00,2020-12-22 20:37:00
173818887,7508034,25,BHAMNWS,D,2020-12-22 20:34:00,2020-12-22 20:33:00
173818886,7508034,24,BHAMNWS,A,2020-12-22 20:31:00,2020-12-22 20:31:00
173818884,7508034,22,ASTON,D,2020-12-22 20:24:00,2020-12-22 20:24:00
173818883,7508034,21,ASTON,A,2020-12-22 20:23:30,2020-12-22 20:24:00
173818882,7508034,20,GRAVLYH,D,2020-12-22 20:21:00,2020-12-22 20:21:00
173818881,7508034,19,GRAVLYH,A,2020-12-22 20:20:30,2020-12-22 20:21:00
173818880,7508034,18,ERDNGTN,D,2020-12-22 20:18:30,2020-12-22 20:18:00
173818879,7508034,17,ERDNGTN,A,2020-12-22 20:17:30,2020-12-22 20:18:00
173818878,7508034,16,CHSRD,D,2020-12-22 20:16:00,2020-12-22 20:16:00
173818877,7508034,15,CHSRD,A,2020-12-22 20:15:30,2020-12-22 20:16:00
173818876,7508034,14,WYGN,D,2020-12-22 20:14:00,2020-12-22 20:14:00
173818875,7508034,13,WYGN,A,2020-12-22 20:13:30,2020-12-22 20:14:00
173818874,7508034,12,SUTCO,D,2020-12-22 20:11:30,2020-12-22 20:11:00
173818873,7508034,11,SUTCO,A,2020-12-22 20:10:30,2020-12-22 20:11:00
173818872,7508034,10,FOUROKS,D,2020-12-22 20:08:00,2020-12-22 20:08:00
173818871,7508034,9,FOUROKS,A,2020-12-22 20:07:30,2020-12-22 20:08:00
173818870,7508034,8,BTLRSLA,D,2020-12-22 20:05:30,2020-12-22 20:05:00
173818869,7508034,7,BTLRSLA,A,2020-12-22 20:04:30,2020-12-22 20:05:00
173818868,7508034,6,BLKST,D,2020-12-22 20:03:00,2020-12-22 20:03:00
173818867,7508034,5,BLKST,A,2020-12-22 20:02:00,2020-12-22 20:02:00
173818866,7508034,4,SHNS,D,2020-12-22 19:59:00,2020-12-22 19:59:00
173818865,7508034,3,SHNS,A,2020-12-22 19:58:30,2020-12-22 19:59:00
173818864,7508034,2,LCHC,D,2020-12-22 19:54:00,2020-12-22 19:54:00
173818863,7508034,1,LCHC,A,2020-12-22 19:53:00,2020-12-22 19:53:00
173818862,7508034,0,LCHTTVH,D,2020-12-22 19:50:00,2020-12-22 19:50:00
173823047,7508218,27,RUGL,A,2020-12-22 19:42:00,2020-12-22 19:42:00
173823045,7508218,25,RUGLTWN,D,2020-12-22 19:38:30,2020-12-22 19:38:00
173823044,7508218,24,RUGLTWN,A,2020-12-22 19:37:30,2020-12-22 19:38:00
173823043,7508218,23,HDNS,D,2020-12-22 19:32:00,2020-12-22 19:32:00
173823042,7508218,22,HDNS,A,2020-12-22 19:31:00,2020-12-22 19:31:00
173823041,7508218,21,CNCK,D,2020-12-22 19:28:00,2020-12-22 19:28:00
173823040,7508218,20,CNCK,A,2020-12-22 19:27:00,2020-12-22 19:27:00
173823038,7508218,18,LNDYW,D,2020-12-22 19:24:00,2020-12-22 19:24:00
173823037,7508218,17,LNDYW,A,2020-12-22 19:23:30,2020-12-22 19:24:00
173823036,7508218,16,BLOXN,D,2020-12-22 19:20:30,2020-12-22 19:20:00
173823035,7508218,15,BLOXN,A,2020-12-22 19:19:30,2020-12-22 19:20:00
173823034,7508218,14,BLOXWCH,D,2020-12-22 19:18:30,2020-12-22 19:18:00
173823033,7508218,13,BLOXWCH,A,2020-12-22 19:18:00,2020-12-22 19:18:00
173823031,7508218,11,WALSALL,D,2020-12-22 19:12:30,2020-12-22 19:12:00
173823030,7508218,10,WALSALL,A,2020-12-22 19:11:30,2020-12-22 19:12:00
173823028,7508218,8,BSCTSTA,D,2020-12-22 19:07:30,2020-12-22 19:07:00
173823027,7508218,7,BSCTSTA,A,2020-12-22 19:06:30,2020-12-22 19:07:00
173823026,7508218,6,TAMEBDG,D,2020-12-22 19:05:00,2020-12-22 19:05:00
173823025,7508218,5,TAMEBDG,A,2020-12-22 19:04:00,2020-12-22 19:04:00
173823020,7508218,0,BHAMNWS,D,2020-12-22 18:50:00,2020-12-22 18:50:00
173825883,7508383,42,BRMSGRV,A,2020-12-22 08:37:00,2020-12-22 08:37:00
173825882,7508383,41,BGRN,D,2020-12-22 08:31:30,2020-12-22 08:31:00
173825881,7508383,40,BGRN,A,2020-12-22 08:31:00,2020-12-22 08:31:00
173825880,7508383,39,LONB,D,2020-12-22 08:27:00,2020-12-22 08:27:00
173825879,7508383,38,LONB,A,2020-12-22 08:24:30,2020-12-22 08:25:00
173825878,7508383,37,NRTF,D,2020-12-22 08:22:30,2020-12-22 08:22:00
173825877,7508383,36,NRTF,A,2020-12-22 08:22:00,2020-12-22 08:22:00
173825876,7508383,35,KNORTON,D,2020-12-22 08:19:30,2020-12-22 08:19:00
173825875,7508383,34,KNORTON,A,2020-12-22 08:18:30,2020-12-22 08:19:00
173825874,7508383,33,BOURNVL,D,2020-12-22 08:16:00,2020-12-22 08:16:00
173825873,7508383,32,BOURNVL,A,2020-12-22 08:15:30,2020-12-22 08:16:00
173825872,7508383,31,SELYOAK,D,2020-12-22 08:13:30,2020-12-22 08:13:00
173825871,7508383,30,SELYOAK,A,2020-12-22 08:12:30,2020-12-22 08:13:00
173825870,7508383,29,UNVRSYB,D,2020-12-22 08:11:00,2020-12-22 08:11:00
173825869,7508383,28,UNVRSYB,A,2020-12-22 08:10:00,2020-12-22 08:10:00
173825868,7508383,27,FIVEWYS,D,2020-12-22 08:07:00,2020-12-22 08:07:00
173825867,7508383,26,FIVEWYS,A,2020-12-22 08:06:00,2020-12-22 08:06:00
173825866,7508383,25,BHAMNWS,D,2020-12-22 08:03:00,2020-12-22 08:03:00
173825865,7508383,24,BHAMNWS,A,2020-12-22 08:01:00,2020-12-22 08:01:00
173825863,7508383,22,ASTON,D,2020-12-22 07:54:30,2020-12-22 07:54:00
173825862,7508383,21,ASTON,A,2020-12-22 07:53:30,2020-12-22 07:54:00
173825861,7508383,20,GRAVLYH,D,2020-12-22 07:51:00,2020-12-22 07:51:00
173825860,7508383,19,GRAVLYH,A,2020-12-22 07:50:30,2020-12-22 07:51:00
173825859,7508383,18,ERDNGTN,D,2020-12-22 07:48:30,2020-12-22 07:48:00
173825858,7508383,17,ERDNGTN,A,2020-12-22 07:47:30,2020-12-22 07:48:00
173825857,7508383,16,CHSRD,D,2020-12-22 07:46:00,2020-12-22 07:46:00
173825856,7508383,15,CHSRD,A,2020-12-22 07:45:30,2020-12-22 07:46:00
173825855,7508383,14,WYGN,D,2020-12-22 07:44:00,2020-12-22 07:44:00
173825854,7508383,13,WYGN,A,2020-12-22 07:43:30,2020-12-22 07:44:00
173825853,7508383,12,SUTCO,D,2020-12-22 07:41:30,2020-12-22 07:41:00
173825852,7508383,11,SUTCO,A,2020-12-22 07:40:30,2020-12-22 07:41:00
173825851,7508383,10,FOUROKS,D,2020-12-22 07:38:00,2020-12-22 07:38:00
173825850,7508383,9,FOUROKS,A,2020-12-22 07:37:30,2020-12-22 07:38:00
173825849,7508383,8,BTLRSLA,D,2020-12-22 07:35:30,2020-12-22 07:35:00
173825848,7508383,7,BTLRSLA,A,2020-12-22 07:34:30,2020-12-22 07:35:00
173825847,7508383,6,BLKST,D,2020-12-22 07:33:00,2020-12-22 07:33:00
173825846,7508383,5,BLKST,A,2020-12-22 07:32:00,2020-12-22 07:32:00
173825845,7508383,4,SHNS,D,2020-12-22 07:29:00,2020-12-22 07:29:00
173825844,7508383,3,SHNS,A,2020-12-22 07:28:30,2020-12-22 07:29:00
173825843,7508383,2,LCHC,D,2020-12-22 07:24:00,2020-12-22 07:24:00
173825842,7508383,1,LCHC,A,2020-12-22 07:23:00,2020-12-22 07:23:00
173825841,7508383,0,LCHTTVH,D,2020-12-22 07:20:00,2020-12-22 07:20:00
173827653,7508444,42,LCHTTVH,A,2020-12-22 08:06:00,2020-12-22 08:06:00
173827652,7508444,41,LCHC,D,2020-12-22 08:03:30,2020-12-22 08:03:00
173827651,7508444,40,LCHC,A,2020-12-22 08:02:30,2020-12-22 08:03:00
173827650,7508444,39,SHNS,D,2020-12-22 07:56:30,2020-12-22 07:56:00
173827649,7508444,38,SHNS,A,2020-12-22 07:56:00,2020-12-22 07:56:00
173827648,7508444,37,BLKST,D,2020-12-22 07:52:30,2020-12-22 07:52:00
173827647,7508444,36,BLKST,A,2020-12-22 07:52:00,2020-12-22 07:52:00
173827646,7508444,35,BTLRSLA,D,2020-12-22 07:50:30,2020-12-22 07:50:00
173827645,7508444,34,BTLRSLA,A,2020-12-22 07:49:30,2020-12-22 07:50:00
173827644,7508444,33,FOUROKS,D,2020-12-22 07:47:30,2020-12-22 07:47:00
173827643,7508444,32,FOUROKS,A,2020-12-22 07:47:00,2020-12-22 07:47:00
173827642,7508444,31,SUTCO,D,2020-12-22 07:44:30,2020-12-22 07:44:00
173827641,7508444,30,SUTCO,A,2020-12-22 07:43:30,2020-12-22 07:44:00
173827640,7508444,29,WYGN,D,2020-12-22 07:41:30,2020-12-22 07:41:00
173827639,7508444,28,WYGN,A,2020-12-22 07:41:00,2020-12-22 07:41:00
173827638,7508444,27,CHSRD,D,2020-12-22 07:39:30,2020-12-22 07:39:00
173827637,7508444,26,CHSRD,A,2020-12-22 07:39:00,2020-12-22 07:39:00
173827636,7508444,25,ERDNGTN,D,2020-12-22 07:37:30,2020-12-22 07:37:00
173827635,7508444,24,ERDNGTN,A,2020-12-22 07:36:30,2020-12-22 07:37:00
173827634,7508444,23,GRAVLYH,D,2020-12-22 07:34:30,2020-12-22 07:34:00
173827633,7508444,22,GRAVLYH,A,2020-12-22 07:34:00,2020-12-22 07:34:00
173827632,7508444,21,ASTON,D,2020-12-22 07:31:00,2020-12-22 07:31:00
173827631,7508444,20,ASTON,A,2020-12-22 07:30:30,2020-12-22 07:31:00
173827629,7508444,18,BHAMNWS,D,2020-12-22 07:25:00,2020-12-22 07:25:00
173827628,7508444,17,BHAMNWS,A,2020-12-22 07:22:00,2020-12-22 07:22:00
173827627,7508444,16,FIVEWYS,D,2020-12-22 07:19:00,2020-12-22 07:19:00
173827626,7508444,15,FIVEWYS,A,2020-12-22 07:18:00,2020-12-22 07:18:00
173827625,7508444,14,UNVRSYB,D,2020-12-22 07:15:00,2020-12-22 07:15:00
173827624,7508444,13,UNVRSYB,A,2020-12-22 07:14:00,2020-12-22 07:14:00
173827623,7508444,12,SELYOAK,D,2020-12-22 07:12:30,2020-12-22 07:12:00
173827622,7508444,11,SELYOAK,A,2020-12-22 07:11:30,2020-12-22 07:12:00
173827621,7508444,10,BOURNVL,D,2020-12-22 07:09:30,2020-12-22 07:09:00
173827620,7508444,9,BOURNVL,A,2020-12-22 07:09:00,2020-12-22 07:09:00
173827619,7508444,8,KNORTON,D,2020-12-22 07:07:00,2020-12-22 07:07:00
173827618,7508444,7,KNORTON,A,2020-12-22 07:06:00,2020-12-22 07:06:00
173827617,7508444,6,NRTF,D,2020-12-22 07:04:00,2020-12-22 07:04:00
173827616,7508444,5,NRTF,A,2020-12-22 07:03:30,2020-12-22 07:04:00
173827615,7508444,4,LONB,D,2020-12-22 07:02:00,2020-12-22 07:02:00
173827614,7508444,3,LONB,A,2020-12-22 07:01:00,2020-12-22 07:01:00
173827613,7508444,2,BGRN,D,2020-12-22 06:57:00,2020-12-22 06:57:00
173827612,7508444,1,BGRN,A,2020-12-22 06:56:30,2020-12-22 06:57:00
173827611,7508444,0,BRMSGRV,D,2020-12-22 06:51:00,2020-12-22 06:51:00
173828516,7508502,41,LCHTTVH,A,2020-12-22 15:36:00,2020-12-22 15:36:00
173828515,7508502,40,LCHC,D,2020-12-22 15:33:30,2020-12-22 15:33:00
173828514,7508502,39,LCHC,A,2020-12-22 15:32:30,2020-12-22 15:33:00
173828513,7508502,38,SHNS,D,2020-12-22 15:26:30,2020-12-22 15:26:00
173828512,7508502,37,SHNS,A,2020-12-22 15:26:00,2020-12-22 15:26:00
173828511,7508502,36,BLKST,D,2020-12-22 15:22:30,2020-12-22 15:22:00
173828510,7508502,35,BLKST,A,2020-12-22 15:22:00,2020-12-22 15:22:00
173828509,7508502,34,BTLRSLA,D,2020-12-22 15:20:30,2020-12-22 15:20:00
173828508,7508502,33,BTLRSLA,A,2020-12-22 15:19:30,2020-12-22 15:20:00
173828507,7508502,32,FOUROKS,D,2020-12-22 15:17:30,2020-12-22 15:17:00
173828506,7508502,31,FOUROKS,A,2020-12-22 15:17:00,2020-12-22 15:17:00
173828505,7508502,30,SUTCO,D,2020-12-22 15:14:30,2020-12-22 15:14:00
173828504,7508502,29,SUTCO,A,2020-12-22 15:13:30,2020-12-22 15:14:00
173828503,7508502,28,WYGN,D,2020-12-22 15:11:30,2020-12-22 15:11:00
173828502,7508502,27,WYGN,A,2020-12-22 15:11:00,2020-12-22 15:11:00
173828501,7508502,26,CHSRD,D,2020-12-22 15:09:30,2020-12-22 15:09:00
173828500,7508502,25,CHSRD,A,2020-12-22 15:09:00,2020-12-22 15:09:00
173828499,7508502,24,ERDNGTN,D,2020-12-22 15:07:30,2020-12-22 15:07:00
173828498,7508502,23,ERDNGTN,A,2020-12-22 15:06:30,2020-12-22 15:07:00
173828497,7508502,22,GRAVLYH,D,2020-12-22 15:04:30,2020-12-22 15:04:00
173828496,7508502,21,GRAVLYH,A,2020-12-22 15:04:00,2020-12-22 15:04:00
173828495,7508502,20,ASTON,D,2020-12-22 15:01:00,2020-12-22 15:01:00
173828494,7508502,19,ASTON,A,2020-12-22 15:00:30,2020-12-22 15:01:00
173828492,7508502,17,BHAMNWS,D,2020-12-22 14:55:00,2020-12-22 14:55:00
173828491,7508502,16,BHAMNWS,A,2020-12-22 14:52:00,2020-12-22 14:52:00
173828490,7508502,15,FIVEWYS,D,2020-12-22 14:49:00,2020-12-22 14:48:00
173828489,7508502,14,FIVEWYS,A,2020-12-22 14:48:00,2020-12-22 14:48:00
173828488,7508502,13,UNVRSYB,D,2020-12-22 14:45:00,2020-12-22 14:44:00
173828487,7508502,12,UNVRSYB,A,2020-12-22 14:44:00,2020-12-22 14:44:00
173828486,7508502,11,SELYOAK,D,2020-12-22 14:42:30,2020-12-22 14:41:00
173828485,7508502,10,SELYOAK,A,2020-12-22 14:41:30,2020-12-22 14:41:00
173828484,7508502,9,BOURNVL,D,2020-12-22 14:39:30,2020-12-22 14:38:00
173828483,7508502,8,BOURNVL,A,2020-12-22 14:39:00,2020-12-22 14:38:00
173828482,7508502,7,KNORTON,D,2020-12-22 14:37:00,2020-12-22 14:36:00
173828481,7508502,6,KNORTON,A,2020-12-22 14:36:00,2020-12-22 14:36:00
173828480,7508502,5,NRTF,D,2020-12-22 14:33:00,2020-12-22 14:33:00
173828479,7508502,4,NRTF,A,2020-12-22 14:32:30,2020-12-22 14:33:00
173828478,7508502,3,LONB,D,2020-12-22 14:31:00,2020-12-22 14:31:00
173828477,7508502,2,LONB,A,2020-12-22 14:28:00,2020-12-22 14:28:00
173828475,7508502,0,BRMSGRV,D,2020-12-22 14:19:00,2020-12-22 14:19:00
173828623,7508509,42,LCHTTVH,A,2020-12-22 16:06:00,2020-12-22 16:06:00
173828622,7508509,41,LCHC,D,2020-12-22 16:03:30,2020-12-22 16:03:00
173828621,7508509,40,LCHC,A,2020-12-22 16:02:30,2020-12-22 16:03:00
173828620,7508509,39,SHNS,D,2020-12-22 15:56:30,2020-12-22 15:56:00
173828619,7508509,38,SHNS,A,2020-12-22 15:56:00,2020-12-22 15:56:00
173828618,7508509,37,BLKST,D,2020-12-22 15:52:30,2020-12-22 15:52:00
173828617,7508509,36,BLKST,A,2020-12-22 15:52:00,2020-12-22 15:52:00
173828616,7508509,35,BTLRSLA,D,2020-12-22 15:50:30,2020-12-22 15:50:00
173828615,7508509,34,BTLRSLA,A,2020-12-22 15:49:30,2020-12-22 15:50:00
173828614,7508509,33,FOUROKS,D,2020-12-22 15:47:30,2020-12-22 15:47:00
173828613,7508509,32,FOUROKS,A,2020-12-22 15:47:00,2020-12-22 15:47:00
173828612,7508509,31,SUTCO,D,2020-12-22 15:44:30,2020-12-22 15:44:00
173828611,7508509,30,SUTCO,A,2020-12-22 15:43:30,2020-12-22 15:44:00
173828610,7508509,29,WYGN,D,2020-12-22 15:41:30,2020-12-22 15:41:00
173828609,7508509,28,WYGN,A,2020-12-22 15:41:00,2020-12-22 15:41:00
